Date,Open,Close,Change,% Change,Up/Down
2017-06-12,2425.8798829999996,2433.149902,7.270019000000502,0.0029968586041489932,up
2017-06-19,2442.550049,2438.300049,-4.25,-0.001739984816990745,down
2017-06-26,2443.320068,2423.409912,-19.910155999999915,-0.008148812045037366,down
2017-07-03,2431.389893,2425.179932,-6.209961000000021,-0.0025540786436098017,down
2017-07-10,2424.51001,2459.27002,34.760009999999966,0.014336921628135478,up
2017-07-17,2459.5,2472.540039,13.040038999999979,0.00530190648505793,up
2017-07-24,2472.040039,2472.100098,0.060058999999910156,2.4295318462643297e-05,up
2017-07-31,2475.939941,2476.830078,0.8901369999998678,0.0003595147787148476,up
2017-08-07,2477.139893,2441.320068,-35.81982500000004,-0.014460154269535248,down
2017-08-14,2454.959961,2425.550049,-29.409912000000077,-0.011979792936427478,down
2017-08-21,2425.5,2443.050049,17.550048999999944,0.007235641723355986,up
2017-08-28,2447.350098,2476.550049,29.199951000000056,0.011931252101553661,up
2017-09-04,2470.350098,2461.429932,-8.920165999999881,-0.003610891430822564,down
2017-09-11,2474.52002,2500.22998,25.709960000000137,0.010389877548859006,up
2017-09-18,2502.51001,2502.219971,-0.29003899999997884,-0.00011589923670274503,down
2017-09-25,2499.389893,2519.360107,19.97021399999994,0.007990035510638092,up
2017-10-02,2521.199951,2549.330078,28.130126999999902,0.011157435961730234,up
2017-10-09,2551.389893,2553.169922,1.7800290000000132,0.0006976703187873031,up
2017-10-16,2555.570068,2575.209961,19.63989300000003,0.007685131879545878,up
2017-10-23,2578.080078,2581.070068,2.9899900000000343,0.0011597739052076235,up
2017-10-30,2577.75,2587.840088,10.090087999999923,0.003914300455823847,up
2017-11-06,2587.469971,2582.300049,-5.169922000000042,-0.001998060676237329,down
2017-11-13,2576.530029,2578.850098,2.320068999999876,0.0009004626275985374,up
2017-11-20,2579.48999,2602.419922,22.929932000000008,0.0088893277697891,up
2017-11-27,2602.659912,2642.219971,39.56005899999991,0.0151998571990146,up
2017-12-04,2657.189941,2651.5,-5.68994100000009,-0.0021413377012328865,down
2017-12-11,2652.189941,2675.810059,23.62011799999982,0.008905892309920279,up
2017-12-18,2685.919922,2683.340088,-2.579834000000119,-0.0009605029468187246,down
2017-12-25,2679.090088,2673.610107,-5.4799809999999525,-0.0020454635043985698,down
2018-01-01,2683.72998,2743.149902,59.41992200000004,0.022140797488128833,up
2018-01-08,2742.669922,2786.23999,43.57006799999999,0.01588600496563873,up
2018-01-15,2798.959961,2810.300049,11.340087999999923,0.004051536341358877,up
2018-01-22,2809.159912,2872.8701170000004,63.710205000000315,0.022679451151159782,up
2018-01-29,2867.22998,2762.1298829999996,-105.10009700000046,-0.03665562153476104,down
2018-02-05,2741.060059,2619.550049,-121.51000999999997,-0.04432956862839756,down
2018-02-12,2636.75,2732.219971,95.46997099999999,0.03620744135773205,up
2018-02-19,2722.98999,2747.300049,24.31005899999991,0.00892770780989904,up
2018-02-26,2757.3701170000004,2691.25,-66.12011700000039,-0.02397941306187021,down
2018-03-05,2681.060059,2786.570068,105.51000900000008,0.03935384015207549,up
2018-03-12,2790.540039,2752.01001,-38.53002900000001,-0.013807373648653106,down
2018-03-19,2741.3798829999996,2588.26001,-153.11987299999964,-0.05585503634484782,down
2018-03-26,2619.350098,2640.8701170000004,21.520019000000502,0.00821578567005307,up
2018-04-02,2633.449951,2604.469971,-28.97998000000007,-0.011004568356803402,down
2018-04-09,2617.179932,2656.300049,39.12011699999994,0.014947431210854912,up
2018-04-16,2670.100098,2670.139893,0.039795000000140135,1.4903935635202593e-05,up
2018-04-23,2675.399902,2669.909912,-5.489990000000034,-0.0020520259404569695,down
2018-04-30,2682.51001,2663.419922,-19.090087999999923,-0.007116502055475992,down
2018-05-07,2680.340088,2727.719971,47.37988300000006,0.017676817659117914,up
2018-05-14,2738.469971,2712.969971,-25.5,-0.00931176907909939,down
2018-05-21,2735.389893,2721.330078,-14.059815000000071,-0.00513996744521863,down
2018-05-28,2705.110107,2734.6201170000004,29.51001000000042,0.010908986633718722,up
2018-06-04,2741.669922,2779.030029,37.36010699999997,0.013626770567897696,up
2018-06-11,2780.179932,2779.659912,-0.5200199999999313,-0.00018704544767569789,down
2018-06-18,2765.790039,2754.8798829999996,-10.91015600000037,-0.0039446797646089755,down
2018-06-25,2742.939941,2718.3701170000004,-24.5698239999997,-0.008957477935533004,down
2018-07-02,2704.949951,2759.820068,54.87011699999994,0.020285076616561745,up
2018-07-09,2775.6201170000004,2801.310059,25.68994199999952,0.009255568455731694,up
2018-07-16,2797.360107,2801.830078,4.469970999999987,0.0015979247680034164,up
2018-07-23,2799.169922,2818.820068,19.65014599999995,0.007019990406998932,up
2018-07-30,2819.0,2840.350098,21.35009799999989,0.007573642426392298,up
2018-08-06,2840.290039,2833.280029,-7.010009999999966,-0.002468061326042613,down
2018-08-13,2835.459961,2850.1298829999996,14.669921999999588,0.005173736255061014,up
2018-08-20,2853.929932,2874.689941,20.760009000000082,0.007274183142068844,up
2018-08-27,2884.689941,2901.52002,16.83007899999984,0.005834276592709151,up
2018-09-03,2896.959961,2871.679932,-25.280029000000013,-0.008726399170278355,down
2018-09-10,2881.389893,2904.97998,23.59008700000004,0.008187051345362666,up
2018-09-17,2903.830078,2929.669922,25.839844000000085,0.008898538587284406,up
2018-09-24,2921.830078,2913.97998,-7.850097999999889,-0.002686705862571345,down
2018-10-01,2926.290039,2885.570068,-40.71997099999999,-0.013915220452281349,down
2018-10-08,2877.530029,2767.1298829999996,-110.4001460000004,-0.038366288062115096,down
2018-10-15,2763.830078,2767.780029,3.9499510000000555,0.0014291584100779352,up
2018-10-22,2773.939941,2658.689941,-115.25,-0.04154740277413958,down
2018-10-29,2682.649902,2723.060059,40.4101569999998,0.015063522440953906,up
2018-11-05,2726.3701170000004,2781.01001,54.639892999999574,0.02004126023069947,up
2018-11-12,2773.929932,2736.27002,-37.65991200000008,-0.013576374646510025,down
2018-11-19,2730.73999,2632.560059,-98.17993100000012,-0.035953599156102786,down
2018-11-26,2649.969971,2760.169922,110.19995100000006,0.041585358402538686,up
2018-12-03,2790.5,2633.080078,-157.41992200000004,-0.056412801290091394,down
2018-12-10,2630.860107,2599.949951,-30.910155999999915,-0.011749068647837426,down
2018-12-17,2590.75,2416.6201170000004,-174.1298829999996,-0.0672121520795135,down
2018-12-24,2400.560059,2485.73999,85.17993100000012,0.03548335759426218,up
2018-12-31,2498.939941,2531.939941,33.0,0.01320559948583414,up
2019-01-07,2535.610107,2596.26001,60.649902999999995,0.023919254317753828,up
2019-01-14,2580.310059,2670.709961,90.39990200000011,0.03503451133118267,up
2019-01-21,2657.8798829999996,2664.76001,6.880127000000357,0.0025885771001188463,up
2019-01-28,2644.969971,2706.530029,61.560058000000026,0.023274388244462995,up
2019-02-04,2706.48999,2707.8798829999996,1.3898929999995744,0.0005135407871948473,up
2019-02-11,2712.399902,2775.600098,63.20019599999978,0.023300471273944093,up
2019-02-18,2769.280029,2792.669922,23.38989300000003,0.008446200006882738,up
2019-02-25,2804.350098,2803.689941,-0.6601569999997992,-0.00023540463099475648,down
2019-03-04,2814.3701170000004,2743.070068,-71.3000490000004,-0.02533428299615519,down
2019-03-11,2747.610107,2822.47998,74.8698730000001,0.02724908923913785,up
2019-03-18,2822.610107,2800.709961,-21.90014599999995,-0.0077588278826353505,down
2019-03-25,2796.01001,2834.399902,38.389892000000145,0.013730241259043327,up
2019-04-01,2848.6298829999996,2892.73999,44.110107000000426,0.015484674672283648,up
2019-04-08,2888.459961,2907.409912,18.949951000000056,0.006560572504331853,up
2019-04-15,2908.320068,2905.030029,-3.290038999999979,-0.001131250661232235,down
2019-04-22,2898.780029,2939.8798829999996,41.099853999999596,0.01417832798240228,up
2019-04-29,2940.580078,2945.639893,5.0598150000000714,0.001720686009490156,up
2019-05-06,2908.889893,2881.399902,-27.489990999999918,-0.00945033741777311,down
2019-05-13,2840.189941,2859.530029,19.340087999999923,0.006809434721535028,up
2019-05-20,2841.939941,2826.060059,-15.87988200000018,-0.005587690918764627,down
2019-05-27,2830.030029,2752.060059,-77.9699700000001,-0.027550933806716898,down
2019-06-03,2751.530029,2873.340088,121.81005899999991,0.04426993625952534,up
2019-06-10,2885.830078,2886.97998,1.149902000000111,0.00039846490227069805,up
2019-06-17,2889.75,2950.459961,60.70996100000002,0.02100872428410763,up
2019-06-24,2951.419922,2941.76001,-9.659912000000077,-0.003272971063180374,down
2019-07-01,2971.409912,2990.409912,19.0,0.00639427092279283,up
2019-07-08,2979.77002,3013.77002,34.0,0.011410276555504107,up
2019-07-15,3017.800049,2976.610107,-41.189941999999974,-0.013648996398435665,down
2019-07-22,2981.929932,3025.860107,43.93017499999996,0.014732128521388731,up
2019-07-29,3024.469971,2932.050049,-92.41992200000004,-0.030557394481070893,down
2019-08-05,2898.070068,2918.649902,20.57983400000012,0.007101220300792299,up
2019-08-12,2907.070068,2888.679932,-18.390135999999984,-0.00632600369782349,down
2019-08-19,2913.47998,2847.110107,-66.3698730000001,-0.02278027426157227,down
2019-08-26,2866.699951,2926.459961,59.760009999999966,0.02084627307408077,up
2019-09-02,2909.01001,2978.709961,69.69995100000006,0.023960024462067787,up
2019-09-09,2988.429932,3007.389893,18.95996100000002,0.006344455594216027,up
2019-09-16,2996.409912,2992.070068,-4.339844000000085,-0.0014483478988038018,down
2019-09-23,2983.5,2961.790039,-21.70996100000002,-0.007276675381263624,down
2019-09-30,2967.070068,2952.01001,-15.060058000000026,-0.005075733856919494,down
2019-10-07,2944.22998,2970.27002,26.040039999999863,0.008844431371492203,up
2019-10-14,2965.810059,2986.199951,20.389892000000145,0.006874982414374549,up
2019-10-21,2996.47998,3022.550049,26.070068999999876,0.00870023132942803,up
2019-10-28,3032.1201170000004,3066.909912,34.789794999999685,0.011473752245152128,up
2019-11-04,3078.959961,3093.080078,14.120116999999937,0.0045860021497044524,up
2019-11-11,3080.330078,3120.459961,40.12988300000006,0.013027786628001775,up
2019-11-18,3117.909912,3110.290039,-7.619873000000098,-0.002443904158575348,down
2019-11-25,3117.439941,3140.97998,23.54003899999998,0.007551080195774004,up
2019-12-02,3143.850098,3145.909912,2.0598140000001877,0.0006551883632462516,up
2019-12-09,3141.860107,3168.800049,26.939941999999974,0.00857451989666196,up
2019-12-16,3183.6298829999996,3221.219971,37.59008800000038,0.011807304674681112,up
2019-12-23,3226.050049,3240.02002,13.969970999999987,0.004330364001739635,up
2019-12-30,3240.090088,3234.850098,-5.239990000000034,-0.0016172358970532534,down
2020-01-06,3217.550049,3265.350098,47.800048999999944,0.01485603899614739,up
2020-01-13,3271.1298829999996,3329.6201170000004,58.49023400000078,0.01788074337982525,up
2020-01-20,3321.030029,3295.469971,-25.560058000000026,-0.007696424837114903,down
2020-01-27,3247.159912,3225.52002,-21.639892000000145,-0.006664252019134974,down
2020-02-03,3235.659912,3327.709961,92.05004899999994,0.028448616821136405,up
2020-02-10,3318.280029,3380.1599119999996,61.87988299999961,0.018648179918271633,up
2020-02-17,3369.040039,3337.75,-31.29003899999998,-0.009287523638124379,down
2020-02-24,3257.610107,2954.219971,-303.390136,-0.09313273413170926,down
2020-03-02,2974.280029,2972.3701170000004,-1.909911999999622,-0.0006421426299398461,down
2020-03-09,2863.889893,2711.02002,-152.8698730000001,-0.05337840444691988,down
2020-03-16,2508.590088,2304.919922,-203.67016599999988,-0.08118909780209571,down
2020-03-23,2290.709961,2541.469971,250.76000999999997,0.1094682496995524,up
2020-03-30,2558.97998,2488.649902,-70.33007799999996,-0.027483637445260497,down
2020-04-06,2578.280029,2789.820068,211.54003899999998,0.08204696022954766,up
2020-04-13,2782.459961,2874.560059,92.10009799999989,0.03310024197685118,up
2020-04-20,2845.6201170000004,2836.73999,-8.880127000000357,-0.003120629822283603,down
2020-04-27,2854.649902,2830.709961,-23.93994100000009,-0.00838629668150462,down
2020-05-04,2815.01001,2929.800049,114.79003899999998,0.040777843983581426,up
2020-05-11,2915.459961,2863.699951,-51.760009999999966,-0.017753634312386964,down
2020-05-18,2913.860107,2955.449951,41.589844000000085,0.014273109371341582,up
2020-05-25,3004.080078,3044.310059,40.22998099999995,0.013391780497004431,up
2020-06-01,3038.780029,3193.929932,155.149903,0.05105664165203055,up
2020-06-08,3199.919922,3041.310059,-158.60986300000013,-0.0495668225662555,down
2020-06-15,2993.76001,3097.73999,103.97998000000007,0.034732236268998753,up
2020-06-22,3094.419922,3009.050049,-85.3698730000001,-0.027588328394946293,down
2020-06-29,3018.590088,3130.01001,111.41992200000004,0.03691124622814307,up
2020-07-06,3155.290039,3185.040039,29.75,0.009428610248910306,up
2020-07-13,3205.080078,3224.72998,19.64990200000011,0.006130861482956093,up
2020-07-20,3224.290039,3215.6298829999996,-8.66015600000037,-0.0026859109742764582,down
2020-07-27,3219.840088,3271.1201170000004,51.28002900000047,0.01592626577671222,up
2020-08-03,3288.26001,3351.280029,63.02001900000005,0.019165156894025558,up
2020-08-10,3356.040039,3372.850098,16.81005899999991,0.005008897034794855,up
2020-08-17,3380.860107,3397.1599119999996,16.29980499999965,0.004821200666141509,up
2020-08-24,3418.0900880000004,3508.01001,89.91992199999959,0.02630706613488169,up
2020-08-31,3509.7299799999996,3426.959961,-82.77001899999959,-0.023583016206847798,down
2020-09-07,3371.8798829999996,3340.969971,-30.909911999999622,-0.009166967114053518,down
2020-09-14,3363.5600590000004,3319.469971,-44.09008800000038,-0.013108161360766228,down
2020-09-21,3285.570068,3298.459961,12.88989300000003,0.00392318311076117,up
2020-09-28,3333.899902,3348.419922,14.520019999999931,0.004355265732870204,up
2020-10-05,3367.2700200000004,3477.139893,109.86987299999964,0.03262876821503006,up
2020-10-12,3500.0200200000004,3483.8100590000004,-16.20996100000002,-0.004631390937015274,down
2020-10-19,3493.6599119999996,3465.389893,-28.270018999999593,-0.008091806218143306,down
2020-10-26,3441.419922,3269.959961,-171.45996100000002,-0.04982244680572289,down
